"microsoft",-413.46,-396.97,P
"URL: http",-102.06,-95.77,P
"re : noms",-104.7,-116.23,S
"Once upon",-320.37,-339.88,S
"fw : offs",-21.58,-25.14,S
"hurricane",-1856.78,-1961.21,S
"summary :",-3389.24,-3821.36,S
"FROM: COL",-2146.32,-2018.23,P
"I am the ",-332.07,-345.04,S
"re : re :",-361.63,-365.17,S
"miss \ / ",-365.35,-358.68,P
re : enron",-52.73,-55.67,S
"SoloCDM w",-810.03,-877.69,S
"> From: f",-268.79,-283.77,S
"Yes we do",-536.52,-495.47,P
"<!-- body",-5342.6,-5369.07,S
"server re",-773.7,-763.85,P
empty",-8.75,-8.4,P
"rice / en",-915.43,-1032.57,S
"embarrass",-139.98,-146.83,S
"michael j",-419.47,-402.44,P
"Hello I a",-286.09,-262.34,P
"re : whar",-1054.52,-1115.94,S
"esecure o",-157.11,-147.01,P
"a suspici",-611.44,-648.27,S
"glot inte",-516.15,-585.41,S
"my new po",-572.59,-603.53,S
"computers",-1327.34,-1539.41,S
"re : fina",-461.4,-492.6,S
"├é┬á├é┬á├",-543.81,-480.4,P
save your ",-201.71,-186.52,P
"HTML>├é┬á",-58.46,-56.09,P
">>>>Wishf",-365.66,-370.67,S
"new impot",-231.71,-212.64,P
"workshop ",-2189.12,-2512.57,S
"on call n",-51.23,-57.04,S
"enron / h",-46.67,-53.24,S
"view and ",-588.2,-575.08,P
greg here ",-105.38,-115.47,S
"new pharm",-152.46,-138.0,P
"re : spri",-472.31,-550.26,S
"dowlnoada",-225.53,-208.08,P
5 th chang",-114.7,-133.62,S
"last noti",-516.11,-520.95,S
"congratul",-1014.05,-918.83,P
"re : clea",-160.1,-156.11,P
"new books",-869.51,-1079.7,S
"mail deli",-876.98,-842.74,P
"re : hpl ",-310.27,-344.87,S
"The Times",-1273.31,-1312.57,S
"can you l",-160.22,-151.03,P
"= ? utf -",-106.32,-103.05,P
"start dat",-79.14,-89.95,S
"Have tax ",-506.32,-468.58,P
"investmen",-1324.82,-1196.46,P
"real opti",-322.51,-331.78,S
re [ 6 ] :",-2145.04,-1804.98,P
"fabulous ",-375.92,-337.73,P
july 16 th",-258.46,-271.45,S
"= = = > h",-112.58,-113.32,S
"those who",-247.45,-228.79,P
empty",-8.75,-8.4,P
another be",-136.12,-147.7,S
"start dat",-79.14,-89.95,S
"start dat",-79.14,-89.95,S
"cpuc hold",-395.2,-420.87,S
"have a dr",-2957.12,-2750.28,P
"history o",-696.66,-879.05,S
"perfect l",-284.84,-248.09,P
"sum : syn",-939.46,-1131.16,S
"save your",-64.17,-58.11,P
slash your",-899.12,-830.96,P
"about cel",-341.48,-338.14,P
"Lance (la",-279.71,-303.87,S
"your talk",-524.81,-554.28,S
"fashion b",-403.21,-378.92,P
"want a ne",-428.34,-392.0,P
" _   _ __",-6530.99,-6683.28,S
"Serious p",-1006.93,-951.22,P
"african l",-918.36,-1034.92,S
"fresh one",-341.95,-313.42,P
"open a wi",-642.04,-628.54,P
"nesa / he",-279.13,-302.86,S
"re : get ",-1596.83,-1709.37,S
"re : comm",-512.64,-587.86,S
"fw : 1999",-468.82,-496.28,S
"re : ercs",-200.98,-216.72,S
"re : 6 . ",-1523.79,-1627.38,S
"save your",-64.17,-58.11,P
"hey baby ",-40.81,-40.62,P
more then ",-248.18,-228.11,P
"in the he",-386.69,-359.67,P
hi how to ",-390.19,-367.57,P
"re : meri",-450.13,-474.97,S
"use Perl ",-313.65,-331.91,S
"Joseph S.",-294.25,-304.1,S
re [ 1 ] h",-21.61,-24.23,S
"I have a ",-322.76,-351.85,S
"fw : fw :",-198.59,-208.91,S
"men chars",-482.48,-430.32,P
"free lanc",-326.79,-308.05,P
"undiscove",-5437.48,-5139.19,P
"weekly up",-114.84,-121.09,S
"carnival ",-807.08,-755.62,P
"fw : fw :",-957.01,-1038.52,S
"Oh yeah, ",-26.54,-27.73,S
"you ' ll ",-573.33,-526.59,P
"fw : foun",-304.23,-316.49,S
"workshop ",-608.84,-770.99,S
draft stra",-35.01,-42.39,S
"special i",-1826.0,-1848.54,S
"parsing p",-357.78,-398.77,S
">     J> ",-265.76,-289.61,S
"the best ",-267.69,-250.98,P
"re : wedn",-122.06,-144.36,S
"lla exten",-142.74,-148.34,S
"hi 325 an",-287.78,-311.08,S
"meeting s",-590.44,-655.13,S
"I've been",-435.07,-445.5,S
"Norton Sy",-146.81,-132.42,P
"one - tim",-672.43,-622.11,P
win xp pro",-203.18,-183.01,P
"trade cou",-57.11,-56.36,P
" Want to ",-256.11,-246.07,P
"work in p",-174.23,-199.58,S
"start dat",-365.12,-429.43,S
re : [ 6 ]",-107.98,-98.99,P
"cokc sand",-221.48,-217.33,P
"Dear fell",-2426.46,-2287.37,P
"> Martin ",-417.35,-419.23,S
"summary :",-956.58,-1051.87,S
"comapny h",-858.76,-819.26,P
"job annou",-1245.27,-1343.35,S
sept noms ",-106.72,-128.41,S
"use Perl ",-171.76,-184.41,S
"enron men",-16209.96,-16698.96,S
"refill no",-812.97,-766.72,P
"meeting w",-559.61,-592.17,S
"re : amer",-249.95,-267.05,S
"attention",-1102.61,-1027.43,P
"adam @ ii",-425.81,-423.83,P
premium on",-229.57,-202.29,P
look . . .",-83.29,-80.96,P
"URL: http",-246.41,-265.96,S
"levltrra ",-356.79,-318.25,P
"translati",-375.71,-442.09,S
"your cred",-62.5,-57.65,P
"re : yes ",-539.7,-584.67,S
"socioling",-366.57,-433.81,S
"URL: http",-187.45,-199.37,S
"current a",-3884.11,-3572.59,P
empty",-8.75,-8.4,P
"Gary Lawr",-232.06,-256.99,S
"So, a new",-170.19,-169.6,P
"have a ye",-40.87,-40.31,P
"perfect p",-377.39,-362.68,P
"re : new ",-285.88,-328.93,S
empty",-8.75,-8.4,P
"cell phon",-620.82,-595.81,P
"award win",-1457.5,-1344.51,P
"re : mutu",-404.6,-433.2,S
"words tha",-3286.33,-3567.8,S
"free sizz",-786.83,-771.48,P
"start dat",-806.22,-893.71,S
"security ",-555.14,-527.95,P
"any med f",-187.97,-167.91,P
"Is there ",-110.42,-110.6,S
"chinese l",-1565.6,-1801.01,S
"2nd ws on",-1556.43,-1788.38,S
"best deal",-143.79,-137.17,P
request su",-240.24,-250.39,S
"re : fw :",-197.26,-214.96,S
"is his so",-947.86,-933.55,P
"fw : loss",-455.83,-481.44,S
"cornhuske",-463.73,-499.86,S
"fw : crow",-1047.88,-1089.17,S
"Buyers Al",-84.05,-79.41,P
"On Wed, 2",-129.42,-135.4,S
"iawe : co",-375.74,-408.7,S
"Hello, jm",-269.29,-230.2,P
"unreal ga",-3566.57,-3260.92,P
"Hello, [!",-287.67,-247.97,P
"re [ 16 ]",-45.61,-45.84,S
"bachelier",-682.65,-755.75,S
updates fo",-7.53,-8.63,S
"re : meri",-382.34,-413.09,S
"smallcap ",-3130.08,-2875.27,P
fwd : [ li",-211.62,-194.23,P
"At this i",-510.03,-550.23,S
"re : cong",-273.94,-299.21,S
"> Now, to",-667.78,-712.57,S
"re : onon",-2234.87,-2357.48,S
"call for ",-2958.88,-3123.18,S
congratula",-99.62,-100.58,S
"pimpwear ",-204.92,-191.38,P
"! you b ^",-124.32,-117.2,P
"become an",-9558.3,-8262.0,P
"ena manag",-153.87,-176.58,S
"we beat t",-183.7,-184.66,S
"re : sugg",-198.81,-216.42,S
"I've note,-123.7,-126.43,S
"So, given",-233.01,-240.5,S
"_________",-411.71,-370.85,P
"blue dolp",-201.36,-217.78,S
"well well",-56.41,-58.85,S
"I discove",-561.17,-551.09,P
"At 12:05 ",-641.39,-653.23,S
"= ? iso -",-132.24,-119.4,P
"list admi",-125.7,-131.22,S
"empatheti",-952.88,-1127.06,S
"new tw po",-502.4,-545.3,S
"undeliver",-257.36,-251.45,P
"dpr timin",-203.02,-218.05,S
"weather d",-1075.84,-1161.46,S
"rincon pe",-237.42,-249.49,S
she will l",-307.23,-301.34,P
"Dear Sir ",-339.0,-307.27,P
"great new",-265.62,-258.25,P
"re : moun",-868.28,-937.03,S
"Once upon",-218.77,-234.87,S
"electrici",-94.34,-97.39,S
"enhance y",-620.22,-608.69,P
"win a por",-155.68,-148.13,P
"qs re pho",-294.45,-347.66,S
"student o",-2519.41,-2965.51,S
"re : mess",-211.96,-242.16,S
"re : prel",-226.15,-267.17,S
"fw : ena ",-327.58,-351.4,S
"I tried s",-181.41,-190.95,S
"URL: http",-112.64,-105.35,P
"Dear Cons",-2536.89,-2347.35,P
"start dat",-208.11,-237.16,S
"URL: http",-33.04,-31.91,P
"Hello, jm",-352.63,-302.76,P
"11 - 1 - ",-66.86,-71.78,S
"for the l",-3268.6,-3408.47,S
"hpl meter",-294.16,-339.47,S
"re : beng",-155.76,-175.15,S
"reviewer ",-235.75,-253.51,S
"best kept",-2005.23,-1940.61,P
"ATTN:I am",-1327.66,-1262.54,P
"John Gay ",-1269.42,-1343.52,S
"forensic ",-854.54,-920.14,S
"So then, ",-518.43,-558.01,S
"re : netc",-1591.13,-1702.63,S
"cialis , ",-135.64,-114.72,P
"re : chec",-361.61,-359.57,P
"re : do y",-5538.69,-5118.06,P
"sevil yam",-215.18,-243.48,S
"beaver cr",-264.97,-260.24,P
"meter 509",-89.73,-107.64,S
"schedule ",-72.16,-82.36,S
"enron in ",-849.51,-888.54,S
"Ripped fr",-957.02,-983.42,S
"now is th",-272.43,-258.72,P
"URL: http",-92.65,-93.86,S
"re : rete",-378.13,-417.43,S
"in the he",-354.62,-325.88,P
"re : ou c",-955.48,-1069.25,S
"hello . .",-1660.54,-1564.85,P
"asset sal",-169.28,-181.0,S
research t",-227.1,-241.46,S
"OK, this ",-16.91,-16.47,P
"canada ph",-717.78,-669.59,P
"new love ",-172.57,-154.43,P
"JetMp3 T├",-65.72,-65.1,P
"URL: http",-136.37,-139.19,S
"organizat",-733.1,-778.55,S
"On Fri, 1",-292.42,-300.18,S
"work from",-356.44,-326.84,P
empty",-8.75,-8.4,P
"ranlp ' 9",-4007.81,-4540.02,S
"sandy she",-598.04,-571.53,P
"I'm posit",-153.08,-162.95,S
"pragmatic",-2030.98,-2282.44,S
"re : vinc",-770.97,-798.5,S
"my studen",-390.89,-401.3,S
professor ",-98.23,-106.91,S
"membershi",-1034.13,-1091.89,S
assist you",-124.41,-115.05,P
"re : dec ",-588.87,-636.37,S
there was ",-205.65,-205.96,S
"-----Orig",-87.1,-94.69,S
"enron men",-17159.01,-17476.02,S
"URL: http",-46.01,-45.11,P
"status va",-2167.51,-2275.86,S
teen _ s g",-217.51,-197.0,P
"> Yes, an",-769.16,-790.01,S
"Buy Gener",-585.65,-517.53,P
empty",-8.75,-8.4,P
"pass out ",-122.41,-118.38,P
"news revi",-676.27,-662.2,P
"the lates",-324.79,-347.97,S
"a fresh w",-523.25,-491.05,P
"english l",-395.62,-456.85,S
"> I'm not",-696.2,-724.91,S
"stocks di",-2008.15,-1858.37,P
"ees whole",-493.09,-556.24,S
"revised:",-324.27,-354.54,S
"next of k",-5493.32,-5255.61,P
"new su br",-1162.24,-1252.87,S
"calpine f",-148.54,-159.9,S
"conf the ",-3525.89,-3933.13,S
"> Once up",-221.57,-232.73,S
" content ",-888.99,-888.05,P
"failure n",-581.1,-558.7,P
"meeting n",-540.08,-624.47,S
"home page",-268.67,-308.95,S
"URL: http",-71.52,-72.52,S
"xXxXxXxXx",-3386.62,-3221.25,P
Big and bi",-83.31,-72.75,P
"are you l",-256.81,-237.02,P
"ees organ",-666.09,-703.65,S
"reduc ^ e",-272.33,-257.79,P
"united wa",-499.87,-541.94,S
"Save up t",-308.88,-280.81,P
"Hello Mr.",-548.0,-589.94,S
"breaking ",-240.9,-226.58,P
"failure n",-591.94,-570.26,P
"fw : augu",-440.32,-476.71,S
"failure n",-589.12,-564.35,P
"J C Lawre",-238.03,-256.77,S
"HAS YOUR ",-271.99,-245.09,P
"URL: http",-18.48,-18.06,P
"On 20 Jul",-273.23,-296.75,S
"start dat",-79.14,-89.95,S
"re : toc ",-613.26,-706.99,S
find out i",-346.89,-325.34,P
">>From th",-2563.39,-2540.39,P
"spamassas",-784.85,-842.35,S
"Original ",-2417.41,-2540.43,S
"new and r",-1489.42,-1713.23,S
"address a",-117.93,-128.73,S
empty",-8.75,-8.4,P
"re : tw c",-872.94,-935.65,S
"webmaster",-828.34,-762.19,P
you need t",-76.28,-65.08,P
"http://ww",-2406.29,-2522.07,S
"re : 8 . ",-653.2,-680.38,S
"it is you",-582.09,-523.64,P
"freeciali",-202.71,-206.19,S
"5, Meridi",-963.37,-894.65,P
"use Perl ",-263.89,-286.37,S
"> Of cour",-142.32,-149.08,S
"hello ! t",-496.49,-444.31,P
"On Tue, A",-140.03,-154.88,S
"houston r",-248.7,-253.58,S
"recruitin",-1140.96,-1193.62,S
jan noms -",-66.27,-81.21,S
"the only ",-598.76,-613.77,S
"On Tue, 0",-255.61,-269.3,S
"semantics",-729.08,-836.03,S
"Once upon",-587.69,-627.95,S
"manoj gup",-125.96,-142.77,S
"big $ pro",-1023.71,-985.47,P
"comparati",-1426.72,-1557.47,S
"Gordon Mo",-935.6,-973.7,S
"1) Fight ",-258.5,-244.55,P
"query : g",-268.67,-327.01,S
empty",-8.75,-8.4,P
"your coll",-1591.64,-1460.23,P
"trrc chai",-779.15,-800.59,S
"perceivin",-2664.95,-2999.2,S
">  > Ok, ",-415.2,-424.33,S
"hpl nom f",-19.89,-23.36,S
"informal ",-354.24,-400.93,S
"it works ",-353.49,-336.21,P
"[ ilug ] ",-1377.3,-1313.86,P
"Do I need",-350.31,-361.77,S
"URL: http",-36.08,-38.0,S
"On Tue, 2",-508.55,-536.64,S
your docto",-2260.35,-1982.51,P
"one more ",-494.88,-490.64,P
"job openi",-1254.93,-1352.57,S
"re : syld",-382.16,-422.16,S
"fw : enro",-983.29,-1042.79,S
"INTEREST ",-214.37,-191.63,P
"seeking y",-1695.62,-1578.76,P
shopping f",-109.81,-110.74,S
"Live and ",-499.43,-458.04,P
"re : ercs",-200.98,-216.72,S
"Email mar",-490.75,-460.13,P
"├ú┬ü┼á├ñ┬",-617.14,-666.78,S
"californi",-3414.63,-3505.19,S
"Shoot you",-290.13,-265.95,P
"-----Orig",-39.02,-46.4,S
"--- In fo",-121.68,-121.74,S
"call for ",-1076.91,-1262.2,S
          ",-30.8,-34.08,S
"you could",-400.13,-361.51,P
"all graph",-498.29,-392.7,P
"-----BEGI",-118.53,-131.15,S
"any softw",-105.11,-106.96,S
"informati",-145.32,-141.11,P
"fw : govt",-1375.84,-1466.73,S
"= ? iso -",-132.24,-119.4,P
"invitatio",-909.64,-898.71,P
"revisions",-471.48,-530.66,S
"Understan",-420.19,-430.49,S
"hpl nom f",-19.89,-23.36,S
"re : legi",-5943.23,-6323.76,S
"european ",-437.88,-417.42,P
"this wi  ",-3218.98,-2956.28,P
"Macromedi",-1551.5,-1600.42,S
"Tech Upda",-1932.98,-1982.19,S
"mid year ",-195.54,-207.72,S
"schulden ",-2624.82,-2485.83,P
"On Thu, A",-134.0,-145.07,S
"re : stan",-360.29,-397.35,S
"following",-1547.67,-1519.73,P
"submisssi",-451.82,-442.08,P
karl ail s",-411.51,-364.28,P
"foreign l",-638.91,-677.69,S
"> The mai",-395.72,-417.65,S
"new gas m",-515.85,-558.38,S
"dave n ou",-408.28,-414.99,S
top qualit",-286.51,-253.57,P
"URL: http",-0.5,-0.93,S
"Quoting c",-319.31,-338.09,S
"refinance",-129.08,-113.98,P
"review of",-2425.82,-2713.69,S
"paclic12 ",-2206.9,-2622.32,S
"URL: http",-52.55,-53.39,S
"rendez - ",-494.79,-510.75,S
"On Thu, 2",-531.6,-550.55,S
"errors in",-3737.43,-4336.48,S
"icslp ' 9",-3483.42,-4035.57,S
"fw : stal",-201.95,-208.41,S
"There are",-580.9,-554.57,P
"power pic",-3161.86,-2912.01,P
"optimalit",-68.3,-92.13,S
"need crea",-259.81,-230.84,P
"check thi",-160.21,-143.85,P
"home busi",-590.69,-548.88,P
"enron who",-141.45,-141.5,S
empty",-8.75,-8.4,P
"Razor won",-262.4,-276.27,S
"nifty mov",-216.99,-210.53,P
"more then",-246.03,-217.67,P
"books on ",-1309.01,-1433.52,S
send me ci",-57.31,-55.02,P
"need more",-5894.6,-5560.29,P
"fw : new ",-1060.84,-1119.24,S
"re : yank",-445.15,-490.99,S
need your ",-233.52,-206.87,P
"> >It's o",-283.73,-297.37,S
"check thi",-2962.69,-2717.97,P
"Fortunes ",-470.26,-434.93,P
"On Wed, 1",-483.71,-494.86,S
"muscles ,",-267.83,-251.07,P
"note! ci",-636.69,-616.84,P
"fw : redm",-226.13,-242.5,S
"fw : deer",-107.88,-121.81,S
"sale to r",-121.24,-135.45,S
"nom for 2",-163.19,-168.13,S
"thank you",-343.75,-358.25,S
"re : raci",-5287.58,-5933.87,S
"new books",-1430.85,-1642.68,S
"Norton AD",-440.64,-402.58,P
i couldnt ",-313.74,-315.47,S
Forwarded ",-228.03,-241.81,S
"re - dist",-524.86,-499.46,P
"re : grad",-143.7,-161.3,S
" Try this",-519.14,-564.13,S
"defend yo",-2006.01,-1960.24,P
need low p",-295.32,-273.31,P
"re : orig",-1097.84,-1201.45,S
"Thank you",-366.68,-346.12,P
"On Mon, A",-256.8,-271.77,S
"ponderosa",-62.56,-69.75,S
"On Wednes",-839.91,-884.27,S
"re : aes ",-583.22,-635.18,S
"re : publ",-699.8,-664.4,P
"Forwarded",-1495.23,-1488.79,P
"├é┬áRepai",-193.38,-179.17,P
"sitara / ",-126.06,-130.03,S
empty",-8.75,-8.4,P
"are youu ",-347.27,-325.21,P
"hotel inf",-2353.72,-2534.31,S
cheap phar",-44.53,-36.54,P
"6th works",-1096.37,-1308.22,S
"As I've h",-156.41,-160.4,S
"re : rice",-913.92,-980.58,S
"pictures ",-499.88,-486.96,P
we have yo",-140.11,-128.17,P
"<!-- body",-5057.74,-5202.54,S
"use Perl ",-179.0,-193.85,S
"data , ju",-2624.8,-2886.92,S
"believed ",-178.77,-173.17,P
"fracas pr",-2041.96,-2417.01,S
empty",-8.75,-8.4,P
"genderles",-666.08,-758.68,S
"Eric tell",-89.55,-98.66,S
prescripti",-27.41,-24.86,P
"call : te",-1130.33,-1376.43,S
"from fann",-1329.92,-1326.05,P
"start dat",-79.14,-89.95,S
"bisca-98 ",-965.9,-1072.93,S
"start dat",-208.11,-237.16,S
"URL: http",-0.5,-0.93,S
"4 kat Dah",-66.88,-60.83,P
Free passw",-57.55,-49.15,P
"start dat",-79.14,-89.95,S
"Tremendou",-267.59,-236.1,P
"mail deli",-940.68,-905.07,P
"re [ 1 ] ",-41.02,-40.57,P
"On Sat, 2",-116.8,-124.47,S
strike out",-153.77,-164.71,S
nothing is",-173.12,-158.75,P
empty",-8.75,-8.4,P
"URL: http",-241.78,-250.3,S
"Wynne, Co",-263.72,-283.5,S
"On Tue, 2",-181.2,-199.47,S
"    ├é┬áC",-780.96,-722.1,P
"> (or who",-289.45,-293.72,S
"real - ti",-2122.5,-2014.47,P
"On Januar",-413.81,-388.73,P
"re : what",-309.41,-335.76,S
"fwd : you",-1082.72,-1002.83,P
important ",-148.9,-142.54,P
"wml : dea",-95.98,-121.86,S
"failed de",-122.3,-132.06,S
 midrjobs-",-91.65,-77.9,P
"I'm not s",-609.12,-650.6,S
"we have a",-3025.51,-2862.22,P
"dpr - wha",-257.32,-271.83,S
"bait - ex",-348.52,-339.15,P
"re : fda ",-859.16,-754.0,P
"[Tim]> OT",-1198.32,-1264.06,S
second rev",-181.85,-206.3,S
"fw : roun",-240.48,-261.56,S
"performan",-1057.48,-1130.98,S
"summer sc",-1961.77,-2085.8,S
"fw : caps",-185.72,-192.23,S
"re : trac",-541.86,-572.83,S
"we bring ",-162.77,-153.83,P
salaries s",-1068.63,-988.31,P
"quickeer ",-387.15,-353.35,P
"2 . 882 s",-34.49,-36.6,S
"As seen o",-377.96,-333.37,P
"drug stor",-172.25,-166.15,P
"URL: http",-732.78,-776.18,S
"re : sout",-677.86,-747.38,S
empty",-8.75,-8.4,P
"hello pal",-651.82,-636.41,P
"fortune c",-337.14,-364.29,S
"hi , gooo",-299.99,-275.34,P
methanol p",-39.49,-41.83,S
"saguaro /",-159.68,-166.12,S
"re : tryi",-394.97,-418.99,S
"HI,  zzzz",-76.76,-71.93,P
"re : 6 . ",-699.2,-767.59,S
"giftlist ",-216.81,-201.99,P
"chicago s",-351.01,-381.54,S
"re : teco",-373.95,-416.24,S
"Ananova:├",-713.37,-736.53,S
"How do I ",-110.33,-115.54,S
"URL: http",-87.53,-88.29,S
"re : info",-1631.69,-1791.86,S
"On Thu, 0",-242.51,-263.37,S
"re : glob",-1819.31,-1983.39,S
"URL: http",-149.22,-148.71,P
"the wa   ",-3436.2,-3155.86,P
"fw : meri",-741.49,-784.86,S
"A:link {T",-1461.05,-1363.5,P
"URL: http",-156.13,-157.48,S
"mark - to",-1147.12,-1184.84,S
"--- In fo",-134.03,-139.41,S
"photoshop",-252.78,-235.88,P
"URL: http",-225.3,-234.5,S
"notificat",-1120.9,-1098.55,P
"convenien",-154.59,-157.34,S
"In a mess",-102.52,-106.37,S
"ncl sally",-767.69,-810.92,S
"notificat",-453.98,-425.56,P
"use Perl ",-210.78,-224.68,S
"are you r",-188.95,-166.45,P
"hpl meter",-407.27,-458.03,S
"high voiu",-1488.9,-1385.61,P
"gentlemen",-291.83,-294.4,S
diwfib abs",-143.5,-129.38,P
"allegheny",-312.46,-334.06,S
"high qual",-346.41,-312.39,P
"use this ",-295.1,-289.33,P
"ever thin",-2122.08,-1946.31,P
"everyone ",-261.75,-247.31,P
"enron / h",-23.2,-26.92,S
"re : = 20",-2491.56,-2396.33,P
"franz boa",-145.31,-148.5,S
"tdk cd la",-1142.11,-1070.01,P
"schedule ",-670.26,-767.58,S
"re : mode",-97.84,-108.4,S
"Glad they",-2142.61,-2215.5,S
"start dat",-79.14,-89.95,S
"apel don ",-193.75,-204.6,S
"uhhocudqf",-475.09,-438.57,P
empty",-8.75,-8.4,P
"vilem mat",-1061.1,-1230.95,S
"tenaska i",-56.75,-61.11,S
"validatio",-999.97,-970.3,P
"At 17:10 ",-537.35,-575.73,S
"Removal i",-150.91,-140.88,P
"fw : gove",-2768.28,-2947.91,S
empty",-8.75,-8.4,P
"neuro tes",-274.48,-259.71,P
"On Tue, S",-554.76,-593.49,S
"new build",-54.49,-58.35,S
empty",-8.75,-8.4,P
click here",-171.91,-164.87,P
"coling ws",-1190.6,-1356.6,S
"I may be ",-1014.39,-1065.45,S
"URL: http",-85.85,-90.76,S
"do you ne",-459.26,-451.89,P
"Download ",-3630.73,-3667.75,S
"schedule ",-670.26,-767.58,S
empty",-8.75,-8.4,P
"Vernon,I'",-373.19,-384.49,S
"innovativ",-57.12,-53.55,P
URL: http:",-190.29,-191.29,S
"ThosStew@",-556.21,-611.45,S
"something",-513.3,-517.33,S
"are you r",-179.58,-158.86,P
"clickpape",-1012.36,-1032.21,S
"On Sun, J",-414.38,-450.98,S
"seven day",-73.72,-70.1,P
"Have you ",-253.46,-241.69,P
"43 - - - ",-1864.3,-1889.07,S
"On Wed, 2",-208.06,-222.97,S
neon for m",-91.71,-102.99,S
Mother Nat",-203.35,-191.2,P
memo to gp",-68.24,-81.69,S
"enron men",-16279.13,-16928.88,S
"cialis , ",-161.03,-136.23,P
"guitarra ",-190.12,-181.69,P
"fw : issu",-336.34,-350.28,S
"many time",-281.64,-254.76,P
"On Tue, 0",-296.31,-320.22,S
"URL: http",-80.49,-81.4,S
"Original ",-390.24,-415.36,S
??? ┬« ? ?",-14.38,-12.62,P
"update on",-339.1,-366.0,S
"use Perl ",-162.36,-178.97,S
continenta",-16.73,-17.8,S
"potential",-81.62,-98.68,S
"> Gary La",-314.95,-337.8,S
"they can ",-3294.71,-3106.5,P
"start dat",-285.04,-318.52,S
"re : dale",-1006.67,-1097.63,S
"re : file",-453.22,-504.89,S
empty",-8.75,-8.4,P
"802.11b -",-556.36,-568.04,S
"joe mccau",-768.17,-824.95,S
"health ne",-203.89,-201.08,P
"discounts",-954.86,-897.94,P
">>>>> J =",-2609.8,-2667.51,S
URL: http:",-45.06,-47.04,S
"words tha",-175.98,-187.03,S
"fw : ┬Â w",-89.73,-90.7,S
empty",-8.75,-8.4,P
"are you r",-165.37,-145.39,P
"penelope ",-116.51,-114.61,P
" ilug , F",-2135.3,-2006.76,P
empty",-8.75,-8.4,P
"applicati",-282.64,-271.67,P
"STOP   PA",-267.54,-236.4,P
"-----BEGI",-109.75,-117.03,S
"build you",-2775.15,-2672.95,P
"we sell r",-292.14,-264.16,P
a permanen",-102.7,-85.88,P
"greek lin",-228.59,-297.13,S
"all graph",-495.75,-391.83,P
"online do",-297.9,-269.32,P
"eskimo sn",-169.51,-180.76,S
"your appl",-205.34,-199.98,P
"On Fri, 9",-591.47,-632.97,S
empty",-8.75,-8.4,P
"Congratul",-304.36,-269.79,P
"URL: http",-120.72,-114.49,P
"John,let ",-601.51,-648.81,S
"URL: http",-149.22,-148.71,P
Suppose I ",-126.62,-126.65,S
"you gotta",-1354.08,-1248.22,P
"Hello, jm",-405.68,-351.69,P
"company s",-6342.87,-6084.06,P
"about thi",-3630.35,-3763.59,S
"a couple ",-332.87,-356.84,S
"Work From",-391.45,-368.4,P
"6 . 351 l",-1618.39,-1824.58,S
"var numbe",-831.12,-892.82,S
"hi paliou",-504.99,-436.8,P
you best f",-124.82,-122.67,P
"prom dres",-1155.86,-1167.49,S
"sometimes",-1103.11,-1129.99,S
"URL: http",-52.75,-53.91,S
"re : grad",-267.31,-285.9,S
"Once upon",-1365.81,-1439.24,S
"summer in",-920.77,-1065.26,S
"hpl nom f",-25.53,-28.98,S
"delivery ",-575.45,-581.41,S
">>>>> G =",-354.36,-363.82,S
report ? }",-7.37,-6.4,P
"chinese a",-1127.99,-1323.05,S
"enron act",-69.99,-78.97,S
"mega need",-362.53,-340.33,P
"industry ",-12492.6,-11888.7,P
"re : pane",-658.36,-732.37,S
"verify rr",-81.92,-83.03,S
"agree wit",-3812.91,-3906.65,S
"korean li",-1214.99,-1463.61,S
"Do you Ha",-446.64,-382.5,P
"URL: http",-111.23,-116.17,S
"off - sit",-925.58,-937.47,S
"californi",-562.78,-609.47,S
"NEW! ->Vi",-416.58,-377.71,P
"mail deli",-96.12,-94.46,P
empty",-8.75,-8.4,P
"hey you t",-931.68,-947.45,S
Reza B'Far",-120.14,-126.25,S
"do you ne",-5894.6,-5560.29,P
"re : hi !",-570.68,-588.38,S
"egm manag",-199.74,-231.24,S
"Norton AD",-598.57,-548.66,P
"Today's H",-1429.01,-1430.38,S
"Steve Spe",-188.61,-199.12,S
"increase ",-499.3,-438.97,P
"investmen",-719.38,-661.73,P
"Internet ",-1159.01,-1159.94,S
"URL: http",-57.63,-53.35,P
"far as I ",-488.41,-525.52,S
` * mortga",-50.2,-33.47,P
"californi",-3361.83,-3561.6,S
"URL: http",-144.83,-145.87,S
"pre - pur",-594.72,-536.4,P
"hot penny",-2893.71,-2776.8,P
"direct wo",-235.04,-256.05,S
"summary :",-615.28,-683.12,S
"february ",-77.68,-86.56,S
"garp fas ",-985.94,-1070.08,S
"URL: http",-0.5,-0.93,S
"fw : re :",-224.83,-256.91,S
"top level",-129.72,-126.99,P
"    Tim> ",-818.52,-856.29,S
"re : orde",-249.36,-248.27,P
"URL: http",-94.99,-98.15,S
This messa",-252.06,-231.1,P
our compan",-3612.61,-3404.8,P
"calculati",-2274.91,-2371.51,S
"fw : mont",-895.22,-939.68,S
"Hi Niall,",-1129.12,-1168.39,S
"I spun an",-162.46,-172.15,S
"xda?Darra",-502.94,-530.43,S
"the virtu",-490.16,-466.91,P
"re : oem ",-2086.41,-1923.43,P
"hp prolia",-1180.09,-1133.5,P
"schedule ",-72.16,-82.36,S
